time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,1.1552112155129004,0.20156207556630953,13.925752885725387,0.09996031518675785,6.013657285887168,0.0,2.1327512017867614,0.5969471663794278,3.4375732599953226,0.05879824440788664,-0.2089168609561226,0.0,393.141384038817,392.28464619518826,391.9324931591348,392.10543269113936
1.8600000000000012,1.2880384953672697,0.2391481265756221,14.131902396914315,0.10325301785711805,6.0007847228942115,0.0,2.295823006752499,0.6561625757954904,3.4335524585162362,0.04558783246702864,-0.22919699076966693,0.0,426.741966809492,424.95887447230547,427.38813713640883,426.2627420324515
1.9200000000000013,1.4320284265028118,0.2807447601143647,14.341673652701255,0.10649483345750088,5.986882491230293,0.0,2.5050527286691207,0.7305900812613098,3.55768978555244,0.06706562771406095,-0.23724704164300023,0.0,469.8319774740603,469.15697906724563,468.6123852652112,470.28075276677475
1.9800000000000013,1.5869782151155705,0.32621641347750957,14.552723564548343,0.1107021238712047,5.9730669357102855,0.0,2.660945708903338,0.7854035491513821,3.476985347566576,0.07562034253898572,-0.21906312127344865,0.0,402.04017247260356,403.6254131624544,402.7662695816764,403.54359113692453
2.0400000000000014,1.752922344767861,0.37553201421166754,14.763310254418974,0.11492606335598232,5.960669209395679,0.0,2.8715147319641776,0.8587654689340748,3.5416104283123273,0.05710638775109423,-0.18921807090386208,0.0,453.0801853185252,455.431586572384,454.3155272501049,452.832118301308
2.1000000000000014,1.932515809698209,0.4295891151161974,14.980029159483045,0.11826219168945862,5.949037902910769,0.0,3.1158024287878985,0.9433462342655419,3.6810563743830413,0.05241117719266798,-0.2052548148449512,0.0,480.3245489196943,479.07275584512604,479.9923697347482,479.637722619094
2.1600000000000015,2.12566867155862,0.4883264920731282,15.201218606061769,0.12132733327331557,5.93670878393154,0.0,3.3234932671565276,1.014738690882199,3.6911330027297025,0.04829449651780847,-0.20594953476412145,0.0,441.3373912015087,441.23822780227164,440.26247155447396,439.9233816194066
2.2200000000000015,2.332732966765648,0.551808145903783,15.42633610186272,0.12502261271364024,5.924721421740827,0.0,3.5795024066900627,1.1014934947173947,3.8114052123010835,0.07986184915036464,-0.18969038203027053,0.0,477.50914560714295,478.7117397388269,477.5973469629012,480.0014370544187
2.2800000000000016,2.555036790856379,0.620449627340579,15.657648396438018,0.13005213289461448,5.9142412340131685,0.0,3.8312901140197777,1.1868830131896242,3.8977558252381845,0.09075818470625022,-0.15480494821411434,0.0,469.7578383853673,472.4269351402417,469.7484064728747,470.5979839214474
2.3400000000000016,2.7933048524654946,0.6945334834383741,15.895778889072197,0.13504957894593872,5.905180550294464,0.0,4.111407640175293,1.2829430926704264,4.038398780240432,0.06097753866408164,-0.14434479891788762,0.0,489.7871504884265,490.5453683791417,491.6861750415685,489.4792924246357
2.4000000000000017,3.0471846113485217,0.7740074617647411,16.138876192058845,0.13838021688125757,5.8960712211872615,0.0,4.351661938500351,1.3663682588384258,4.0639058536327965,0.04138207174396379,-0.17415855921883944,0.0,457.7962900000451,455.3955371191144,457.4049650063864,455.84342331474556
2.4600000000000017,3.3144688258507746,0.8581413093386108,16.380641539806636,0.14054437013314747,5.885425964636127,0.0,4.558391576117652,1.4381820496100994,3.9944219275765778,0.02246383163822209,-0.18489572901124565,0.0,427.4641109320556,426.51604423465034,425.7095367097729,424.0879723668848
2.520000000000002,3.5940449912789005,0.9465182974233723,16.61759030111939,0.14150539935507034,5.874375202173546,0.0,4.7614186852271665,1.5077188152253234,3.903435643961239,-0.001769258117601407,-0.18278594474756021,0.0,419.246855470212,419.395062722379,420.56621881518964,418.4615666899334
2.580000000000002,3.8871901392380503,1.03946991016067,16.85187296225512,0.1413374426906877,5.8634521692291575,0.0,5.010603826127684,1.590486246397226,3.9050201425499336,-0.004943423203052968,-0.18062102380426606,0.0,454.30861704700845,454.4509243957817,452.2219035611776,451.96616134313217
2.640000000000002,4.19472617715831,1.137142122311059,17.08459656106306,0.14128617581502745,5.853202918297283,0.0,5.241076347787986,1.6651110174769777,3.851765217520794,0.006275230627909281,-0.15620991034500548,0.0,436.00405069357834,438.0100701542256,435.2204294053457,436.15859849231254
2.700000000000002,4.516104095056134,1.2392446752544972,17.313835280789956,0.14115325654287947,5.843819272527597,0.0,5.471886798662672,1.7382050144110803,3.7889338084998694,-0.030415300540762684,-0.15676454939744533,0.0,434.78550421034475,434.7152731767656,435.7285831731305,432.64976958879816
2.760000000000002,4.851912926016749,1.3458515180298611,17.540255765650475,0.13989429083567018,5.83459725258203,0.0,5.722037096573185,1.8150786678936404,3.7576441500703286,-0.006776133910890348,-0.14819166599564268,0.0,447.03434576094196,447.7103251801363,445.81369495170173,447.7413683778884
2.820000000000002,5.202026319600324,1.456803786049186,17.763088138457615,0.13947249084895308,5.825998565031153,0.0,5.948693427979303,1.8831929869953075,3.6696525867119862,-0.007542641951902919,-0.13500958594071982,0.0,427.3750594944495,428.4772354496748,429.186099685446,429.1211320613782
2.880000000000002,5.566841464451434,1.5721106971068188,17.98266018886494,0.13877509978319136,5.818033603552035,0.0,6.21191324092633,1.9601611220658663,3.6485868598064735,-0.021379667480658206,-0.12857826294882346,0.0,453.0299441292389,453.53102294952834,454.4266296490508,453.3159783805195
2.940000000000002,5.947047939953983,1.6918739057814483,18.199982047804323,0.13720960781523583,5.810804770551414,0.0,6.461707921368987,2.0316985753848926,3.594868361069638,-0.037745736244210217,-0.10787180462547441,0.0,442.8500798107992,444.5370001193105,444.8616492904533,443.51903021699513
